,PC1,PC2,PC3,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_9091,-0.017691150383509945,-0.01408945035774512,-0.011422689410918447,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira aestivalis
ASV_9092,-0.008506924863533025,-0.006676420587161174,-0.0052985200770813866,,,Dinophyceae,,,,
ASV_9093,-0.0010918818292422628,0.004727048089165861,-0.004055532163047974,,,Bolidophyceae,Parmales,Triparmaceae,Triparma,
ASV_9094,-0.0010918818292422628,0.004727048089165861,-0.004055532163047974,,Haptophyta,,Prymnesiales,Prymnesiaceae,Haptolina,Haptolina cf. hirta
ASV_9095,-0.0010918818292422628,0.004727048089165861,-0.004055532163047974,,,Dinophyceae,,,,
ASV_9096,-0.0009931825066561081,0.004271847175030798,-0.0038846248085220537,,,Dinophyceae,,,,
ASV_9108,-0.0009931825066561081,0.004271847175030798,-0.0038846248085220537,,,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,
ASV_9109,-0.0025118873203976324,0.01081322454002502,-0.01047755555627444,,,Dinophyceae,,,,
ASV_9110,-0.0010480465929316037,0.004592314414400941,-0.0039214943542370765,,,Dinophyceae,,,,
ASV_9111,-0.0010480465929316037,0.004592314414400941,-0.0039214943542370765,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium fusiforme
ASV_9112,-0.0010480465929316037,0.004592314414400941,-0.0039214943542370765,,,Dinophyceae,,,,
ASV_9113,-0.0012339205988547539,0.004998097509030381,-0.004627246325210995,Metazoa,Arthropoda,Hexanauplia,,,,
ASV_9114,-0.0012339205988547539,0.004998097509030381,-0.004627246325210995,Metazoa,Arthropoda,Insecta,,,,
ASV_9115,-0.0012178842612710573,0.0051886279393835175,-0.004521120483579212,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_9116,-0.0012178842612710573,0.0051886279393835175,-0.004521120483579212,Heunggongvirae,Uroviricota,Caudoviricetes,,,Triavirus,Triavirus tv3a
ASV_9117,-0.0010860715930257902,0.0045054365758502605,-0.004220588522933126,,,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,Karlodinium veneficum
ASV_9118,-0.0011149011177194138,0.005098479834217845,-0.00469124354563576,,Bacillariophyta,Mediophyceae,,,,
ASV_9119,-0.0026236394327818495,0.01146212405500596,-0.010753035374254214,,Bacillariophyta,Mediophyceae,,,,
ASV_9120,-0.0026236394327818495,0.01146212405500596,-0.010753035374254214,,,Dinophyceae,,,,
ASV_9148,-0.0025118873203976324,0.01081322454002502,-0.01047755555627444,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_9149,-0.0023953086371226702,0.01075581384978468,-0.010045568426697618,,,Dinophyceae,,,,
ASV_9150,-0.0011066095544037722,0.0045215205521937415,-0.0042157633508527834,,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,,
ASV_9151,-0.0026368062517613277,0.011091981990345171,-0.010757692827025694,,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Pelagostrobilidium,Pelagostrobilidium neptuni
ASV_9152,-0.002408873558051245,0.010383740300191006,-0.010050074565041645,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,
ASV_9153,-0.0011066095544037722,0.0045215205521937415,-0.0042157633508527834,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_9154,-0.0010615753752269146,0.004200400578727012,-0.003923436788911887,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,
ASV_9155,-0.0011066095544037722,0.0045215205521937415,-0.0042157633508527834,,,Pelagophyceae,,,,
ASV_9156,0.008778946472221244,8.004364347395623e-05,-0.011508153293402726,,Bacillariophyta,Mediophyceae,,,,
ASV_9157,-0.002408873558051245,0.010383740300191006,-0.010050074565041645,,,Dinophyceae,,,,
ASV_9158,-0.002520417062503706,0.01103399875249386,-0.01032671160602995,Metazoa,Arthropoda,Insecta,,,,
ASV_9159,-0.0011066095544037722,0.0045215205521937415,-0.0042157633508527834,,,Dinophyceae,,,,
ASV_9160,-0.002520417062503706,0.01103399875249386,-0.01032671160602995,,,Dinophyceae,,,,
ASV_9161,-0.0011383240881005215,0.004564026369541289,-0.004188266492690918,,,Dinophyceae,,,,
ASV_9162,-0.0010615753752269146,0.004200400578727012,-0.003923436788911887,,,Dinophyceae,,,,
ASV_9163,-0.0012310808581199185,0.004798285379719877,-0.004523263236872721,,Haptophyta,,,,,
ASV_9164,-0.0009450504756452877,0.004502263383047612,-0.004092264912519666,,Haptophyta,,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium aff. polylepis
ASV_9165,-0.002520417062503706,0.01103399875249386,-0.01032671160602995,Metazoa,Arthropoda,Insecta,,,,
ASV_9166,-0.002408873558051245,0.010383740300191006,-0.010050074565041645,Metazoa,Arthropoda,Insecta,,,,
ASV_9167,-0.0027383455049868064,0.011181521805968575,-0.010592094414536703,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,
ASV_9168,-0.002520417062503706,0.01103399875249386,-0.01032671160602995,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,
ASV_9169,-0.0027383455049868064,0.011181521805968575,-0.010592094414536703,,Picozoa,,,,,
ASV_9170,-0.002626380699320085,0.010530561899188206,-0.010315741190049974,,,Bigyra,,,,
ASV_9171,-0.002510476524208458,0.010473221826634198,-0.009883750922487607,,Bacillariophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora graeffeana
ASV_9172,-0.002510476524208458,0.010473221826634198,-0.009883750922487607,,Haptophyta,,Prymnesiales,Prymnesiaceae,Prymnesium,
ASV_9173,-0.002626380699320085,0.010530561899188206,-0.010315741190049974,Metazoa,Arthropoda,Insecta,,,,
ASV_9174,-0.002408873558051245,0.010383740300191006,-0.010050074565041645,,,Dinophyceae,,,,
ASV_9175,-0.0010615753752269146,0.004200400578727012,-0.003923436788911887,,,Dinophyceae,,,,
ASV_9176,-0.002510476524208458,0.010473221826634198,-0.009883750922487607,,,Dinophyceae,,,,
ASV_9177,-0.0011383240881005215,0.004564026369541289,-0.004188266492690918,,,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa pygmaea
ASV_9178,-0.0011383240881005215,0.004564026369541289,-0.004188266492690918,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_9179,-0.002408873558051245,0.010383740300191006,-0.010050074565041645,,Haptophyta,,,,,
ASV_9180,-0.0010215718451951467,0.0048643256913138665,-0.004356418537668598,,,Dinophyceae,,,,
ASV_9181,-0.0009450504756452877,0.004502263383047612,-0.004092264912519666,,,Dinophyceae,,,,
ASV_9182,-0.0025118873203976324,0.01081322454002502,-0.01047755555627444,,,Dinophyceae,,,,
ASV_9183,-0.0026236394327818495,0.01146212405500596,-0.010753035374254214,,,,,,,
ASV_9184,-0.0011149011177194138,0.005098479834217845,-0.00469124354563576,,,Dinophyceae,,,,
ASV_9185,-0.0011149011177194138,0.005098479834217845,-0.00469124354563576,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_9186,-0.0026236394327818495,0.01146212405500596,-0.010753035374254214,,,Bolidophyceae,Parmales,,,
ASV_9187,-0.0010215718451951467,0.0048643256913138665,-0.004356418537668598,,,Dinophyceae,,,,
ASV_9188,-0.0026236394327818495,0.01146212405500596,-0.010753035374254214,,Haptophyta,,Zygodiscales,Helicosphaeraceae,Helicosphaera,Helicosphaera carteri
ASV_9189,-0.0025118873203976324,0.01081322454002502,-0.01047755555627444,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_9190,-0.0012022518947687744,0.004955606549295052,-0.004654406102409859,,,,,,Telonemia,
ASV_9191,-0.0010928064083721588,0.004911903294600817,-0.00421324860190129,,,Dinophyceae,,,,
ASV_9192,-0.0009613404134661365,0.004229274190960643,-0.0039123046175840335,,,Dinophyceae,,,,
ASV_9193,-0.0009613404134661365,0.004229274190960643,-0.0039123046175840335,,Haptophyta,,,,,
ASV_9194,-0.0009613404134661365,0.004229274190960643,-0.0039123046175840335,,Bacillariophyta,Mediophyceae,,,,
ASV_9195,-0.0009613404134661365,0.004229274190960643,-0.0039123046175840335,,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Pelagostrobilidium,Pelagostrobilidium neptuni
ASV_9196,-0.002520417062503706,0.01103399875249386,-0.01032671160602995,,Haptophyta,,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium polylepis
ASV_9197,-0.0011066095544037722,0.0045215205521937415,-0.0042157633508527834,,Bacillariophyta,Fragilariophyceae,Rhaponeidales,Rhaphoneidaceae,Delphineis,
ASV_9198,-0.0011383240881005215,0.004564026369541289,-0.004188266492690918,,,Dinophyceae,,,,
ASV_9199,-0.002510476524208458,0.010473221826634198,-0.009883750922487607,,Ciliophora,Spirotrichea,,Cyrtostrombidiidae,Cyrtostrombidium,Cyrtostrombidium paralongisomum
ASV_9200,-0.002626380699320085,0.010530561899188206,-0.010315741190049974,,,Dinophyceae,,,,
ASV_9201,-0.002520417062503706,0.01103399875249386,-0.01032671160602995,,,Dinophyceae,,,,
ASV_9202,-0.002520417062503706,0.01103399875249386,-0.01032671160602995,Metazoa,Arthropoda,Insecta,,,,
ASV_9203,-0.008506924863533025,-0.006676420587161174,-0.0052985200770813866,,,Dinophyceae,Dinophysales,Dinophysaceae,Dinophysis,Dinophysis fortii
ASV_9204,-0.0027383455049868064,0.011181521805968575,-0.010592094414536703,,,Pelagophyceae,,,,
ASV_9205,-0.008506924863533025,-0.006676420587161174,-0.0052985200770813866,,,,,,Telonemia,
ASV_9206,-0.014710438630979,-0.00757350286781871,-0.011911267432586208,,,Dinophyceae,,,,
ASV_9207,-0.009958467767510387,-0.007762048030518359,-0.005931884259657342,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,
ASV_9208,-0.020126108126196265,-0.015787095217749132,-0.012446171641118322,,,Dinophyceae,,,,
ASV_9209,-0.008455861525381981,-0.006803783459317701,-0.005309886999125268,,,Dinophyceae,,,,
ASV_9210,-0.02007793189268038,-0.01576607744866284,-0.012596059535912404,,,Dinophyceae,,,,
ASV_9211,-0.009489453780469538,-0.007431416835012521,-0.005939546106209458,,Endomyxa,,,,,
ASV_9212,-0.009958467767510387,-0.007762048030518359,-0.005931884259657342,,,Dinophyceae,,,,
ASV_9213,-0.00955663584524218,0.0016135100578792694,-0.011774581652186788,,,Dinophyceae,,,,
ASV_9214,-0.018841588795435567,-0.01486011232768097,-0.011813576502953203,,,Dinophyceae,,,,
ASV_9215,0.005331652449979124,-0.0003513589998184351,-0.006274218244761272,Metazoa,Arthropoda,Insecta,,,,
ASV_9216,-0.019817834107248106,-0.015475387337731121,-0.012390223347088662,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytriomycetaceae,Asterophlyctis,Asterophlyctis sarcoptoides
ASV_9217,-0.018841588795435567,-0.01486011232768097,-0.011813576502953203,,,Bigyra,,,,
ASV_9218,-0.019817834107248106,-0.015475387337731121,-0.012390223347088662,Metazoa,Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,
ASV_9219,-0.009814396948185474,-0.007764923341199383,-0.005999936934875661,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium fusiforme
ASV_9220,0.009021495716127835,-0.008212337012706414,-0.005629255186368407,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,
ASV_9221,-0.00955698112489659,-0.0074666816008945765,-0.005787297455830343,,,Dinophyceae,,,,
ASV_9222,0.003087678958138757,-0.007726505140530264,-0.012892005027009639,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium dorsalisulcum
ASV_9223,-0.018841588795435567,-0.01486011232768097,-0.011813576502953203,,,Dinophyceae,,,,
ASV_9224,-0.009489453780469538,-0.007431416835012521,-0.005939546106209458,,Bacillariophyta,Mediophyceae,,,,
ASV_9225,-0.00955663584524218,0.0016135100578792694,-0.011774581652186788,,,Dinophyceae,,,,
ASV_9226,-0.008455861525381981,-0.006803783459317701,-0.005309886999125268,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira aestivalis
ASV_9227,-0.004143857923461419,0.0006573334718551505,-0.005030929153453937,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Conticribra,Conticribra guillardii
ASV_9228,-0.02007793189268038,-0.01576607744866284,-0.012596059535912404,,,Dinophyceae,,,,
ASV_9229,-0.018791098064505133,-0.014837395350570458,-0.011963597355820267,,,Dinophyceae,,,,
ASV_9230,-0.014896690062852217,-0.007314829132999724,-0.01204799941329132,,,Dinophyceae,,,,
ASV_9231,-0.009489453780469538,-0.007431416835012521,-0.005939546106209458,Metazoa,Annelida,Polychaeta,Terebellida,Terebellidae,Thelepus,Thelepus cincinnatus
ASV_9232,-0.00955698112489659,-0.0074666816008945765,-0.005787297455830343,Metazoa,Annelida,Polychaeta,Sabellida,Sabellidae,Sabella,Sabella pavonina
ASV_9233,-0.008455861525381981,-0.006803783459317701,-0.005309886999125268,,,Dinophyceae,,,,
ASV_9234,-0.00976811151171992,0.0017588105508185275,-0.012034553433476624,,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,,
ASV_9235,-0.009928406433655638,-0.007733490297146049,-0.0058500070513873405,,,Choanoflagellata,Acanthoecida,Stephanoecidae,,
ASV_9236,-0.00955698112489659,-0.0074666816008945765,-0.005787297455830343,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira gessneri
ASV_9237,-0.009814396948185474,-0.007764923341199383,-0.005999936934875661,,Picozoa,,,,,
ASV_9238,-0.008455861525381981,-0.006803783459317701,-0.005309886999125268,,,Dinophyceae,,,,
ASV_9239,-0.019101783700346105,-0.015151217977828991,-0.01202027049270346,,,,,,,
ASV_9240,-0.018841588795435567,-0.01486011232768097,-0.011813576502953203,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,
ASV_9241,-0.00955698112489659,-0.0074666816008945765,-0.005787297455830343,Metazoa,Annelida,Polychaeta,Terebellida,Terebellidae,Polycirrus,
ASV_9242,0.016825974174626213,-0.019103530335019714,-0.013295114232485016,,,Dinophyceae,,,,
ASV_9243,-0.02007793189268038,-0.01576607744866284,-0.012596059535912404,,,Dinophyceae,,,,
ASV_9244,-0.009489453780469538,-0.007431416835012521,-0.005939546106209458,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,Cryothecomonas aestivalis
ASV_9245,-0.013829718594800455,-0.006653609777624706,-0.011593628976106982,,,Dinophyceae,,,,
ASV_9246,-0.02007793189268038,-0.01576607744866284,-0.012596059535912404,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspa,
ASV_9247,-0.003705560762403984,-0.018012108160074834,-0.013652888933228776,Metazoa,Arthropoda,Insecta,,,,
ASV_9248,-0.019817834107248106,-0.015475387337731121,-0.012390223347088662,,,Dinophyceae,,,,
ASV_9249,-0.009958467767510387,-0.007762048030518359,-0.005931884259657342,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,
ASV_9250,-0.02007793189268038,-0.01576607744866284,-0.012596059535912404,,,Dinophyceae,,,,
ASV_9251,-0.02007793189268038,-0.01576607744866284,-0.012596059535912404,,Ciliophora,Spirotrichea,,Strombidiidae,Strombidium,
ASV_9252,-0.009928406433655638,-0.007733490297146049,-0.0058500070513873405,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
ASV_9253,-0.010160587783139127,-0.007942405850544268,-0.006015026081337701,,,Dinophyceae,,,,
ASV_9254,0.021200479209508363,-0.011362573270229956,-0.013015403661706818,,Haptophyta,,,,,
ASV_9255,-0.015033778797171568,-0.00789921413382163,-0.011976250274517963,,Ciliophora,Spirotrichea,,Strombidiidae,Strombidium,
ASV_9256,-0.018791098064505133,-0.014837395350570458,-0.011963597355820267,,Cercozoa,,,,,
ASV_9257,-0.013940425169954617,-0.006198183719452047,-0.012042129574948133,,,Choanoflagellata,Acanthoecida,Stephanoecidae,Acanthocorbis,Acanthocorbis unguiculata
ASV_9258,0.008762957259966899,0.0010766933933607555,-0.011985303320514971,,,Dinophyceae,,,,
ASV_9259,-0.020126108126196265,-0.015787095217749132,-0.012446171641118322,,,,,,Telonemia,
ASV_9260,-0.02007793189268038,-0.01576607744866284,-0.012596059535912404,,,Dinophyceae,,,,
ASV_9261,-0.018791098064505133,-0.014837395350570458,-0.011963597355820267,,,,,,Telonemia,
ASV_9262,-0.02007793189268038,-0.01576607744866284,-0.012596059535912404,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,
ASV_9263,-0.02007793189268038,-0.01576607744866284,-0.012596059535912404,Metazoa,Annelida,Sipuncula,Golfingiida,Golfingiidae,Nephasoma,Nephasoma pellucidum
ASV_9264,-0.014896690062852217,-0.007314829132999724,-0.01204799941329132,,,Dinophyceae,,,,
ASV_9265,0.016574383671460993,-0.010948880325089751,-0.006975039568710358,,,Dinophyceae,,,,
ASV_9266,-0.014896690062852217,-0.007314829132999724,-0.01204799941329132,,,Bigyra,,,,
ASV_9267,-0.009351200717803812,-0.007330705199005484,-0.0055443840109720595,Metazoa,Arthropoda,Hexanauplia,,,,
ASV_9268,-0.019817834107248106,-0.015475387337731121,-0.012390223347088662,,,Dinophyceae,,,,
ASV_9269,-0.015170955254550735,-0.007208730375110331,-0.012288101589082875,,,Dinophyceae,,,,
ASV_9270,-0.009958467767510387,-0.007762048030518359,-0.005931884259657342,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytriomycetaceae,Asterophlyctis,Asterophlyctis sarcoptoides
ASV_9271,-0.019101783700346105,-0.015151217977828991,-0.01202027049270346,Bacillati,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,[Eubacterium] cellulosolvens
ASV_9272,-0.009958467767510387,-0.007762048030518359,-0.005931884259657342,Metazoa,Annelida,Sipuncula,Golfingiida,Sipunculidae,Phascolopsis,Phascolopsis gouldii
ASV_9273,-0.019817834107248106,-0.015475387337731121,-0.012390223347088662,,,Dinophyceae,,,,
ASV_9274,-0.018841588795435567,-0.01486011232768097,-0.011813576502953203,,,Dinophyceae,,,,
ASV_9275,-0.010160587783139127,-0.007942405850544268,-0.006015026081337701,,,Dinophyceae,,,,
ASV_9276,-0.00976727597832291,0.0013716102559479578,-0.01202157605705944,,,Dinophyceae,,,,
ASV_9277,-0.010160587783139127,-0.007942405850544268,-0.006015026081337701,,,Dinophyceae,,,,
ASV_9278,-0.018841588795435567,-0.01486011232768097,-0.011813576502953203,,,Dinophyceae,,,,
ASV_9279,-0.0008418621749267715,-0.015929258265214782,-0.012473121045810944,,,Dinophyceae,,,,
ASV_9280,0.005331652449979124,-0.0003513589998184351,-0.006274218244761272,,,Dinophyceae,Dinophysales,Dinophysaceae,Sinophysis,
ASV_9281,-0.009489453780469538,-0.007431416835012521,-0.005939546106209458,,,Chrysophyceae,,,,
ASV_9282,-0.008736461337466304,-0.006948662093683856,-0.0054295865088541135,,,Dinophyceae,,,,
ASV_9283,0.011668214446394895,-0.0070821796328890164,-0.006098426340450206,,,Dinophyceae,Peridiniales,Ensiculiferaceae,Pentapharsodinium,
ASV_9284,-0.008506924863533025,-0.006676420587161174,-0.0052985200770813866,,,Dinophyceae,,,,
ASV_9285,-0.018673217546490286,-0.014705393493989687,-0.012003529916624584,,Cercozoa,Imbricatea,Euglyphida,Paulinellidae,Paulinella,
ASV_9286,-0.008736461337466304,-0.006948662093683856,-0.0054295865088541135,,,Bigyra,Bicosoecida,Cafeteriaceae,Cafeteria,
ASV_9287,-0.0021778032132831865,-0.019098466408620385,-0.013947643510293975,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,
ASV_9288,-0.007371212629037715,-0.005984295304855283,-0.004734928372219541,,,Dinophyceae,,,,
ASV_9289,0.004442079062854027,-0.009053675492795319,-0.013556930296042416,,,Dinophyceae,,,,
ASV_9290,-0.007371212629037715,-0.005984295304855283,-0.004734928372219541,Metazoa,Chordata,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,Acipenser fulvescens
ASV_9291,-0.018673217546490286,-0.014705393493989687,-0.012003529916624584,,,Dinophyceae,,,,
ASV_9292,0.009971429257735111,-0.0008559808622122141,-0.01247687991997108,Metazoa,Arthropoda,Insecta,,,,
ASV_9293,-0.008409936519513484,-0.0066130173858722375,-0.0053689169908031536,Metazoa,Arthropoda,Insecta,,,,
ASV_9294,-0.008506924863533025,-0.006676420587161174,-0.0052985200770813866,,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia palea
ASV_9295,-0.008506924863533025,-0.006676420587161174,-0.0052985200770813866,,,Dinophyceae,,,,
ASV_9296,-0.008736461337466304,-0.006948662093683856,-0.0054295865088541135,Metazoa,Arthropoda,Insecta,,,,
ASV_9297,0.011668214446394895,-0.0070821796328890164,-0.006098426340450206,Metazoa,Arthropoda,Insecta,,,,
ASV_9298,0.010064892918788277,-0.0008764145839370857,-0.012051900062896694,,,Dinophyceae,,,,
ASV_9299,-0.008506924863533025,-0.006676420587161174,-0.0052985200770813866,,,Dinophyceae,,,,
ASV_9300,-0.007371212629037715,-0.005984295304855283,-0.004734928372219541,,,Dinophyceae,,,,
ASV_9301,0.009834493962264152,-0.00016060337205502366,-0.012790486934850834,,,Dinophyceae,,,,
